customer_id,date,revenue_euro,sales
7630,2024-09-01,5015.29,18
7630,2024-09-02,760.57,39
7630,2024-09-03,4805.12,24
7630,2024-09-04,8328.81,99
7630,2024-09-05,3397.92,48
7630,2024-09-06,7876.26,80
7630,2024-09-07,861.43,94
7630,2024-09-08,717.29,15
7630,2024-09-09,5256.66,38
7630,2024-09-10,5376.74,15
7630,2024-09-11,5881.96,27
7630,2024-09-12,4261.38,69
7630,2024-09-13,7440.44,2
7630,2024-09-14,9928.3,15
7630,2024-09-15,9083.68,41
7630,2024-09-16,2678.18,84
7630,2024-09-17,1198.07,12
7630,2024-09-18,5260.8,37
7630,2024-09-19,615.3,25
7630,2024-09-20,9093.07,18
7630,2024-09-21,9941.53,15
7630,2024-09-22,1721.27,28
7630,2024-09-23,5996.63,16
7630,2024-09-24,4324.62,40
7630,2024-09-25,6065.07,41
7630,2024-09-26,6034.33,92
7630,2024-09-27,5564.66,8
7630,2024-09-28,6760.35,19
7630,2024-09-29,1036.59,49
7630,2024-09-30,8402.22,47
7630,2024-10-01,3869.19,91
7630,2024-10-02,2837.4,36
7630,2024-10-03,513.69,1
7630,2024-10-04,5699.22,32
7630,2024-10-05,4958.68,94
7630,2024-10-06,6560.6,15
7630,2024-10-07,8803.26,76
7630,2024-10-08,1388.52,41
7630,2024-10-09,7810.33,44
7630,2024-10-10,1309.98,86
7630,2024-10-11,8183.03,90
7630,2024-10-12,9620.36,87
7630,2024-10-13,5821.23,34
7630,2024-10-14,945.19,75
7630,2024-10-15,2559.19,89
7630,2024-10-16,5955.64,100
7630,2024-10-17,4045.98,18
7630,2024-10-18,5450.15,70
7630,2024-10-19,1760.98,2
7630,2024-10-20,5955.65,29
7630,2024-10-21,6506.25,86
7630,2024-10-22,1538.41,69
7630,2024-10-23,3646.28,46
7630,2024-10-24,7056.68,40
7630,2024-10-25,2078.2,39
7630,2024-10-26,1915.71,56
7630,2024-10-27,2525.88,94
7630,2024-10-28,4737.42,66
25561,2024-04-06,8526.49,19
25561,2024-04-07,6200.41,81
25561,2024-04-08,363.89,82
25561,2024-04-09,3856.54,100
25561,2024-04-10,8178.43,15
25561,2024-04-11,7553.56,80
25561,2024-04-12,2433.86,64
25561,2024-04-13,5364.93,88
25561,2024-04-14,7697.42,28
25561,2024-04-15,7948.52,12
25561,2024-04-16,3338.72,27
25561,2024-04-17,7717.09,21
25561,2024-04-18,3153.61,26
25561,2024-04-19,103.71,50
25561,2024-04-20,7382.82,69
25561,2024-04-21,5159.75,29
25561,2024-04-22,3956.4,77
25561,2024-04-23,7766.96,94
25561,2024-04-24,1283.1,16
25561,2024-04-25,1703.83,43
25561,2024-04-26,7805.19,22
25561,2024-04-27,3739.67,80
25561,2024-04-28,3874.54,35
25561,2024-04-29,7279.29,92
25561,2024-04-30,509.86,48
25561,2024-05-01,9031.01,9
25561,2024-05-02,5104.92,71
25561,2024-05-03,4140.69,97
25561,2024-05-04,595.48,82
25561,2024-05-05,6595.66,52
25561,2024-05-06,9832.07,13
25561,2024-05-07,2605.72,11
25561,2024-05-08,2277.71,96
25561,2024-05-09,8811.68,11
25561,2024-05-10,7588.73,88
25561,2024-05-11,7408.14,9
25561,2024-05-12,5640.32,64
25561,2024-05-13,1320.32,72
25561,2024-05-14,2250.66,20
25561,2024-05-15,4317.22,26
25561,2024-05-16,3656.74,42
25561,2024-05-17,5723.98,20
25561,2024-05-18,3595.57,70
25561,2024-05-19,9307.41,76
25561,2024-05-20,9863.45,7
25561,2024-05-21,7561.83,36
25561,2024-05-22,7155.19,27
25561,2024-05-23,2509.86,13
25561,2024-05-24,8763.93,27
25561,2024-05-25,2436.32,63
25561,2024-05-26,1937.89,73
25561,2024-05-27,5688.97,86
25561,2024-05-28,2813.62,64
25561,2024-05-29,2905.65,47
25561,2024-05-30,8971.58,100
25561,2024-05-31,352.71,29
25561,2024-06-01,4600.69,52
25561,2024-06-02,6924.12,94
25561,2024-06-03,1466.33,68
25561,2024-06-04,6043.25,78
25561,2024-06-05,9669.91,11
25561,2024-06-06,4204.99,66
25561,2024-06-07,3803.52,95
25561,2024-06-08,8940.79,38
25561,2024-06-09,6815.5,53
25561,2024-06-10,3334.83,93
25561,2024-06-11,1387.66,47
25561,2024-06-12,857.06,70
25561,2024-06-13,2278.44,6
25561,2024-06-14,829.9,86
25561,2024-06-15,9507.04,27
25561,2024-06-16,769.46,9
25561,2024-06-17,9478.04,76
25561,2024-06-18,5629.72,45
25561,2024-06-19,2166.16,21
25561,2024-06-20,7483.22,38
25561,2024-06-21,3247.41,81
25561,2024-06-22,4640.74,14
25561,2024-06-23,8287.87,100
25561,2024-06-24,7438.11,28
25561,2024-06-25,1491.84,78
25561,2024-06-26,509.19,1
25561,2024-06-27,9561.78,68
25561,2024-06-28,9529.66,52
25561,2024-06-29,574.07,55
25561,2024-06-30,353.52,14
25561,2024-07-01,8892.3,15
25561,2024-07-02,8624.24,75
25561,2024-07-03,5158.89,5
25561,2024-07-04,6539.95,50
25561,2024-07-05,2045.22,16
25561,2024-07-06,283.25,68
25561,2024-07-07,1134.72,25
25561,2024-07-08,587.22,45
25561,2024-07-09,5155.63,39
25561,2024-07-10,6648.02,3
25561,2024-07-11,9828.38,9
25561,2024-07-12,298.87,39
25561,2024-07-13,1328.84,96
25561,2024-07-14,9443.3,44
25561,2024-07-15,948.11,10
25561,2024-07-16,678.4,24
25561,2024-07-17,7762.18,68
25561,2024-07-18,6390.08,54
25561,2024-07-19,3367.83,20
25561,2024-07-20,8991.57,72
25561,2024-07-21,1528.4,87
25561,2024-07-22,8405.2,3
25561,2024-07-23,1920.51,6
25561,2024-07-24,4872.68,8
25561,2024-07-25,1076.29,84
25561,2024-07-26,1673.37,28
25561,2024-07-27,6320.27,25
25561,2024-07-28,7772.32,75
25561,2024-07-29,8206.99,11
25561,2024-07-30,3600.95,66
25561,2024-07-31,7633.45,42
25561,2024-08-01,8793.18,8
25561,2024-08-02,5265.29,19
25561,2024-08-03,2576.88,85
25561,2024-08-04,2973.52,60
25561,2024-08-05,5907.67,73
25561,2024-08-06,5876.04,60
25561,2024-08-07,3265.64,66
25561,2024-08-08,292.35,87
25561,2024-08-09,6552.98,29
25561,2024-08-10,9382.77,71
25561,2024-08-11,8752.37,79
25561,2024-08-12,3924.37,69
25561,2024-08-13,3825.38,83
25561,2024-08-14,6221.61,80
25561,2024-08-15,3183.94,16
25561,2024-08-16,428.62,99
25561,2024-08-17,1771.16,91
25561,2024-08-18,5864.16,68
25561,2024-08-19,5549.35,9
25561,2024-08-20,4421.27,18
25561,2024-08-21,8786.08,44
25561,2024-08-22,6945.68,28
25561,2024-08-23,6492.62,49
25561,2024-08-24,108.7,16
25561,2024-08-25,3308.67,100
25561,2024-08-26,9557.13,11
25561,2024-08-27,2620.31,15
25561,2024-08-28,7828.81,53
25561,2024-08-29,3610.83,89
25561,2024-08-30,3741.32,89
25561,2024-08-31,6247.5,92
25561,2024-09-01,5057.67,23
25561,2024-09-02,9658.41,8
25561,2024-09-03,5064.19,47
25561,2024-09-04,2330.48,87
25561,2024-09-05,3243.5,25
25561,2024-09-06,6982.88,29
25561,2024-09-07,4485.91,97
25561,2024-09-08,2377.67,73
25561,2024-09-09,3416.91,85
25561,2024-09-10,3259.65,61
25561,2024-09-11,9525.85,80
25561,2024-09-12,1177.57,52
25561,2024-09-13,7845.69,89
25561,2024-09-14,2308.79,92
25561,2024-09-15,2165.65,24
25561,2024-09-16,3185.83,45
25561,2024-09-17,6302.72,63
25561,2024-09-18,8724.51,87
25561,2024-09-19,2213.35,81
25561,2024-09-20,6531.88,36
25561,2024-09-21,2796.67,69
25561,2024-09-22,3345.09,27
25561,2024-09-23,1076.57,81
25561,2024-09-24,7403.65,68
25561,2024-09-25,9365.78,42
25561,2024-09-26,1657.06,55
25561,2024-09-27,1522.71,9
25561,2024-09-28,1046.17,96
25561,2024-09-29,3992.07,6
25561,2024-09-30,8094.08,37
25561,2024-10-01,2332.25,8
25561,2024-10-02,5909.44,94
25561,2024-10-03,203.67,27
25561,2024-10-04,5556.77,49
25561,2024-10-05,5925.41,63
25561,2024-10-06,1065.21,72
25561,2024-10-07,2918.16,25
25561,2024-10-08,7349.69,21
25561,2024-10-09,8931.56,17
25561,2024-10-10,3346.77,24
25561,2024-10-11,6701.85,8
25561,2024-10-12,3419.86,71
25561,2024-10-13,147.41,54
25561,2024-10-14,8400.27,47
25561,2024-10-15,2221.84,12
25561,2024-10-16,3598.55,12
25561,2024-10-17,4228.3,16
25561,2024-10-18,6412.1,9
25561,2024-10-19,4120.85,86
25561,2024-10-20,3346.54,28
25561,2024-10-21,9313.78,31
25561,2024-10-22,4055.68,2
25561,2024-10-23,5356.77,32
25561,2024-10-24,1437.12,99
25561,2024-10-25,650.43,67
25561,2024-10-26,6790.25,11
25561,2024-10-27,6036.07,92
25561,2024-10-28,2808.95,5
25561,2024-10-29,7605.93,10
25561,2024-10-30,6616.91,57
25561,2024-10-31,1120.61,83
25561,2024-11-01,4545.67,83
25561,2024-11-02,7161.61,78
25561,2024-11-03,7545.59,55
25561,2024-11-04,2167.05,46
25561,2024-11-05,7119.59,29
25561,2024-11-06,5338.92,25
25561,2024-11-07,5614.85,85
25561,2024-11-08,161.3,12
25561,2024-11-09,498.0,36
25561,2024-11-10,8935.13,24
25561,2024-11-11,2042.41,42
25561,2024-11-12,4790.24,64
25561,2024-11-13,9225.42,46
25561,2024-11-14,3619.67,46
25561,2024-11-15,4019.55,47
25561,2024-11-16,5921.04,43
25561,2024-11-17,1951.8,90
25561,2024-11-18,520.61,59
25561,2024-11-19,9985.64,100
25561,2024-11-20,1510.72,66
25561,2024-11-21,5915.36,24
9769,2024-06-11,1714.67,33
9769,2024-06-12,9197.01,83
9769,2024-06-13,9974.94,27
9769,2024-06-14,166.38,11
9769,2024-06-15,2205.03,74
9769,2024-06-16,767.51,82
9769,2024-06-17,1224.16,6
9769,2024-06-18,5348.55,34
9769,2024-06-19,9372.52,26
9769,2024-06-20,4065.5,63
9769,2024-06-21,6836.56,42
9769,2024-06-22,8677.28,69
9769,2024-06-23,9065.57,85
9769,2024-06-24,2461.94,54
9769,2024-06-25,1368.86,53
9769,2024-06-26,2200.84,73
16656,2024-01-16,8520.51,70
16656,2024-01-17,1835.05,74
16656,2024-01-18,5816.6,33
16656,2024-01-19,4454.68,23
25617,2024-07-15,6210.18,100
25617,2024-07-16,6323.66,69
25617,2024-07-17,6655.81,53
25617,2024-07-18,3617.77,34
25617,2024-07-19,262.71,78
25617,2024-07-20,9069.23,40
25617,2024-07-21,4017.96,60
25617,2024-07-22,1756.09,39
25617,2024-07-23,7636.36,40
25617,2024-07-24,7646.46,10
25617,2024-07-25,4930.13,4
25617,2024-07-26,7522.17,74
25617,2024-07-27,5653.88,75
25617,2024-07-28,7079.07,1
25617,2024-07-29,5185.54,88
25617,2024-07-30,2098.75,89
25617,2024-07-31,7230.04,59
25617,2024-08-01,9209.23,42
25617,2024-08-02,3704.66,99
25617,2024-08-03,9729.13,94
25617,2024-08-04,3266.63,59
25617,2024-08-05,8335.72,13
25617,2024-08-06,7721.42,52
25617,2024-08-07,3036.6,90
25617,2024-08-08,8692.88,16
25617,2024-08-09,5263.36,39
25617,2024-08-10,1208.85,99
25617,2024-08-11,6733.39,92
25617,2024-08-12,5693.87,46
25617,2024-08-13,1788.69,22
25617,2024-08-14,9492.82,21
25617,2024-08-15,9776.86,78
25617,2024-08-16,6900.99,5
25617,2024-08-17,5046.5,72
25617,2024-08-18,5764.57,85
25617,2024-08-19,5829.31,48
25617,2024-08-20,3833.55,67
25617,2024-08-21,7055.04,7
25617,2024-08-22,162.29,19
25617,2024-08-23,5799.81,28
25617,2024-08-24,1208.24,71
25617,2024-08-25,7525.83,27
25617,2024-08-26,3666.3,98
25617,2024-08-27,2424.96,88
25617,2024-08-28,5776.78,63
25617,2024-08-29,6746.28,34
25617,2024-08-30,2445.03,42
25617,2024-08-31,2895.56,52
25617,2024-09-01,7117.15,40
25617,2024-09-02,8728.93,34
25617,2024-09-03,8001.39,15
25617,2024-09-04,5903.3,20
25617,2024-09-05,6226.24,79
25617,2024-09-06,4197.36,62
25617,2024-09-07,3870.86,33
25617,2024-09-08,8191.32,4
25617,2024-09-09,1236.01,48
25617,2024-09-10,2933.05,76
25617,2024-09-11,8301.42,55
25617,2024-09-12,1926.27,31
25617,2024-09-13,1735.44,86
25617,2024-09-14,1178.86,63
25617,2024-09-15,8849.28,13
25617,2024-09-16,2046.59,79
25617,2024-09-17,3822.62,90
25617,2024-09-18,1347.43,76
25617,2024-09-19,9922.96,90
25617,2024-09-20,7105.24,44
25617,2024-09-21,2142.7,56
25617,2024-09-22,8874.63,87
25617,2024-09-23,7401.77,19
25617,2024-09-24,4510.49,9
25617,2024-09-25,2365.89,86
25617,2024-09-26,3081.24,59
25617,2024-09-27,1264.68,14
25617,2024-09-28,9901.19,22
25617,2024-09-29,5578.2,68
12496,2024-01-11,7699.67,79
12496,2024-01-12,9210.35,44
12496,2024-01-13,2712.86,79
12496,2024-01-14,1945.34,32
12496,2024-01-15,575.37,46
12496,2024-01-16,3305.72,99
12496,2024-01-17,9679.21,63
12496,2024-01-18,2147.56,94
12496,2024-01-19,7846.75,70
12496,2024-01-20,8920.01,46
12496,2024-01-21,4654.6,92
12496,2024-01-22,6996.05,100
12496,2024-01-23,2370.59,32
12496,2024-01-24,9644.21,79
12496,2024-01-25,2476.27,5
12496,2024-01-26,3983.61,76
12496,2024-01-27,3329.1,7
12496,2024-01-28,642.66,79
12496,2024-01-29,853.3,71
12496,2024-01-30,3368.64,72
12496,2024-01-31,1417.48,35
12496,2024-02-01,1143.27,100
12496,2024-02-02,4932.71,64
12496,2024-02-03,8194.55,42
12496,2024-02-04,4293.63,22
12496,2024-02-05,2737.23,22
12496,2024-02-06,3579.34,56
12496,2024-02-07,4009.27,39
12496,2024-02-08,7555.95,14
12496,2024-02-09,1162.15,27
12496,2024-02-10,9047.73,7
12496,2024-02-11,8837.57,54
12496,2024-02-12,9782.82,26
12496,2024-02-13,7789.51,46
12496,2024-02-14,8924.82,14
12496,2024-02-15,7208.83,5
12496,2024-02-16,1450.42,26
12496,2024-02-17,6996.0,49
12496,2024-02-18,4606.2,4
12496,2024-02-19,8295.6,73
12496,2024-02-20,3540.11,84
12496,2024-02-21,3761.19,18
12496,2024-02-22,2988.43,38
12496,2024-02-23,1197.56,30
12496,2024-02-24,3673.89,25
12496,2024-02-25,2123.46,28
12496,2024-02-26,8672.32,29
12496,2024-02-27,9667.27,12
12496,2024-02-28,7328.85,72
12496,2024-02-29,3831.22,65
12496,2024-03-01,897.21,24
12496,2024-03-02,2168.14,35
12496,2024-03-03,8860.72,19
12496,2024-03-04,4881.08,90
12496,2024-03-05,8508.69,47
12496,2024-03-06,6773.78,77
12496,2024-03-07,7343.11,79
12496,2024-03-08,8593.56,18
12496,2024-03-09,5864.56,67
12496,2024-03-10,3893.8,54
12496,2024-03-11,1856.43,16
12496,2024-03-12,4374.02,26
12496,2024-03-13,4287.32,29
12496,2024-03-14,6612.61,11
12496,2024-03-15,1854.66,60
12496,2024-03-16,2961.88,44
12496,2024-03-17,4678.15,9
12496,2024-03-18,9071.97,70
12496,2024-03-19,8091.74,29
12496,2024-03-20,1274.44,82
12496,2024-03-21,7998.34,27
12496,2024-03-22,419.96,17
12496,2024-03-23,2080.15,54
12496,2024-03-24,3413.31,92
12496,2024-03-25,2356.3,92
12496,2024-03-26,6249.37,16
12496,2024-03-27,9408.0,53
12496,2024-03-28,9356.56,81
12496,2024-03-29,4540.35,29
12496,2024-03-30,9715.12,2
12496,2024-03-31,6011.29,2
12496,2024-04-01,129.58,87
12496,2024-04-02,2255.45,60
12496,2024-04-03,4417.52,48
12496,2024-04-04,1093.29,6
12496,2024-04-05,4548.53,14
12496,2024-04-06,7894.46,84
12496,2024-04-07,9675.2,98
12496,2024-04-08,9131.01,96
12496,2024-04-09,9713.51,92
12496,2024-04-10,8402.02,94
12496,2024-04-11,3948.21,88
12496,2024-04-12,2434.39,18
12496,2024-04-13,4439.48,80
12496,2024-04-14,8590.14,62
12496,2024-04-15,5735.45,85
12496,2024-04-16,4094.72,54
12496,2024-04-17,2770.26,38
12496,2024-04-18,6427.29,41
12496,2024-04-19,9240.58,65
12496,2024-04-20,896.62,93
12496,2024-04-21,5831.96,62
12496,2024-04-22,9616.5,96
12496,2024-04-23,7903.2,40
12496,2024-04-24,8141.13,31
12496,2024-04-25,6421.99,81
12496,2024-04-26,952.1,70
12496,2024-04-27,5104.18,99
12496,2024-04-28,4486.84,62
12496,2024-04-29,5593.94,51
12496,2024-04-30,6564.23,71
12496,2024-05-01,6679.71,13
12496,2024-05-02,6819.85,58
12496,2024-05-03,3988.28,56
12496,2024-05-04,5402.3,71
12496,2024-05-05,1067.89,80
12496,2024-05-06,8857.23,27
12496,2024-05-07,6037.75,67
12496,2024-05-08,827.14,4
12496,2024-05-09,9360.04,58
12496,2024-05-10,286.86,36
12496,2024-05-11,986.43,30
12496,2024-05-12,9041.97,71
12496,2024-05-13,2432.22,40
12496,2024-05-14,3701.85,4
12496,2024-05-15,5507.73,5
12496,2024-05-16,1385.73,75
12496,2024-05-17,1023.02,3
12496,2024-05-18,5125.34,67
12496,2024-05-19,4408.79,4
12496,2024-05-20,1529.98,42
12496,2024-05-21,6915.71,20
12496,2024-05-22,2870.24,17
12496,2024-05-23,9163.43,18
12496,2024-05-24,4212.26,27
12496,2024-05-25,5599.6,15
12496,2024-05-26,3007.61,18
12496,2024-05-27,9952.78,5
12496,2024-05-28,6841.6,53
12496,2024-05-29,9361.39,37
12496,2024-05-30,8698.57,86
12496,2024-05-31,7184.67,21
12496,2024-06-01,5409.59,98
12496,2024-06-02,2981.09,83
12496,2024-06-03,3742.27,64
12496,2024-06-04,7210.26,14
12496,2024-06-05,945.28,17
12496,2024-06-06,5987.41,14
12496,2024-06-07,9491.18,87
12496,2024-06-08,6160.42,67
12496,2024-06-09,7290.75,97
12496,2024-06-10,4967.89,12
12496,2024-06-11,9758.95,32
12496,2024-06-12,5781.2,64
12496,2024-06-13,6217.22,42
12496,2024-06-14,4323.98,64
12496,2024-06-15,1561.49,56
12496,2024-06-16,2839.76,33
12496,2024-06-17,1778.37,22
12496,2024-06-18,3634.54,79
12496,2024-06-19,8545.28,38
12496,2024-06-20,3133.76,95
12496,2024-06-21,3934.26,96
12496,2024-06-22,303.13,67
12496,2024-06-23,1315.36,75
12496,2024-06-24,3762.92,90
12496,2024-06-25,7607.21,29
12496,2024-06-26,5159.03,25
12496,2024-06-27,3223.44,6
12496,2024-06-28,7343.88,79
12496,2024-06-29,4699.96,1
12496,2024-06-30,7855.81,67
12496,2024-07-01,1616.28,42
12496,2024-07-02,9503.86,55
12496,2024-07-03,5526.85,47
12496,2024-07-04,107.2,77
12496,2024-07-05,6112.87,11
12496,2024-07-06,7045.44,14
12496,2024-07-07,6724.53,6
12496,2024-07-08,2003.46,11
12496,2024-07-09,7366.96,18
12496,2024-07-10,4541.23,87
12496,2024-07-11,6949.36,24
12496,2024-07-12,7345.67,25
12496,2024-07-13,3653.06,11
12496,2024-07-14,273.55,98
12496,2024-07-15,3009.1,21
12496,2024-07-16,4168.3,1
12496,2024-07-17,5695.1,36
12496,2024-07-18,7635.92,51
12496,2024-07-19,1148.95,48
12496,2024-07-20,2343.32,97
12496,2024-07-21,8048.18,8
12496,2024-07-22,4566.64,22
12496,2024-07-23,6507.28,45
12496,2024-07-24,1739.67,75
12496,2024-07-25,3320.71,44
12496,2024-07-26,1273.79,86
12496,2024-07-27,1453.94,25
12496,2024-07-28,2719.46,54
12496,2024-07-29,1898.47,23
12496,2024-07-30,7376.12,96
12496,2024-07-31,8044.58,28
12496,2024-08-01,5551.43,22
12496,2024-08-02,6413.05,66
12496,2024-08-03,7782.48,4
12496,2024-08-04,2013.21,1
12496,2024-08-05,8348.13,70
12496,2024-08-06,8718.73,40
12496,2024-08-07,3611.33,85
12496,2024-08-08,1185.8,81
12496,2024-08-09,5382.86,22
12496,2024-08-10,765.65,16
12496,2024-08-11,8508.62,67
12496,2024-08-12,8241.84,50
12496,2024-08-13,5386.38,66
12496,2024-08-14,5871.45,50
12496,2024-08-15,4312.9,18
12496,2024-08-16,1830.5,40
12496,2024-08-17,3401.39,99
12496,2024-08-18,3196.92,31
12496,2024-08-19,6638.05,75
12496,2024-08-20,5979.03,49
12496,2024-08-21,2429.23,33
12496,2024-08-22,5372.7,9
12496,2024-08-23,5918.06,56
12496,2024-08-24,3246.11,76
12496,2024-08-25,9123.59,62
12496,2024-08-26,7928.14,94
12496,2024-08-27,2397.54,4
12496,2024-08-28,6987.25,32
12496,2024-08-29,1384.42,67
12496,2024-08-30,1026.28,21
12496,2024-08-31,7904.97,80
12496,2024-09-01,6837.21,67
12496,2024-09-02,5570.8,18
12496,2024-09-03,2377.79,75
12496,2024-09-04,708.98,10
12496,2024-09-05,7250.32,28
12496,2024-09-06,6577.85,51
12496,2024-09-07,8830.95,17
88278,2024-04-04,2599.07,51
88278,2024-04-05,2293.77,48
88278,2024-04-06,3648.76,52
88278,2024-04-07,5155.28,34
88278,2024-04-08,7667.27,52
88278,2024-04-09,2438.64,79
88278,2024-04-10,9863.02,21
88278,2024-04-11,1746.22,91
88278,2024-04-12,8112.04,66
88278,2024-04-13,1382.61,19
88278,2024-04-14,4156.72,79
88278,2024-04-15,9842.55,51
88278,2024-04-16,9807.7,21
88278,2024-04-17,179.74,86
88278,2024-04-18,8137.99,6
88278,2024-04-19,9165.4,24
88278,2024-04-20,7954.89,44
88278,2024-04-21,8908.01,73
88278,2024-04-22,3095.97,16
88278,2024-04-23,321.92,7
88278,2024-04-24,3680.05,76
88278,2024-04-25,165.54,75
88278,2024-04-26,1161.55,82
88278,2024-04-27,1020.41,14
88278,2024-04-28,5965.82,27
88278,2024-04-29,5761.57,91
88278,2024-04-30,5394.42,14
88278,2024-05-01,2813.18,10
88278,2024-05-02,2645.43,33
88278,2024-05-03,3704.48,100
88278,2024-05-04,8266.68,24
88278,2024-05-05,1735.11,10
88278,2024-05-06,1190.13,13
88278,2024-05-07,4682.95,28
88278,2024-05-08,7606.38,2
88278,2024-05-09,3826.68,27
88278,2024-05-10,9698.89,80
88278,2024-05-11,3254.29,8
88278,2024-05-12,9638.84,59
88278,2024-05-13,337.7,86
88278,2024-05-14,2748.99,33
88278,2024-05-15,7347.34,8
88278,2024-05-16,682.0,52
88278,2024-05-17,5960.14,80
88278,2024-05-18,8646.09,39
88278,2024-05-19,1021.79,21
88278,2024-05-20,3089.9,82
88278,2024-05-21,5410.43,83
88278,2024-05-22,7900.12,40
88278,2024-05-23,9028.96,84
88278,2024-05-24,3021.86,72
88278,2024-05-25,6757.12,67
88278,2024-05-26,4505.14,1
88278,2024-05-27,6459.7,25
88278,2024-05-28,3542.64,17
88278,2024-05-29,3293.44,1
88278,2024-05-30,9144.19,44
88278,2024-05-31,4488.35,86
88278,2024-06-01,603.07,90
88278,2024-06-02,6234.64,12
88278,2024-06-03,9001.69,31
88278,2024-06-04,3997.33,30
88278,2024-06-05,3378.92,60
88278,2024-06-06,7556.38,23
88278,2024-06-07,6783.38,33
88278,2024-06-08,8616.25,29
88278,2024-06-09,4739.58,36
88278,2024-06-10,8443.82,98
88278,2024-06-11,829.67,35
88278,2024-06-12,6183.24,68
88278,2024-06-13,7947.08,47
88278,2024-06-14,3042.07,45
88278,2024-06-15,3315.54,16
88278,2024-06-16,9442.17,77
88278,2024-06-17,6927.3,59
88278,2024-06-18,1970.75,34
88278,2024-06-19,3233.29,15
88278,2024-06-20,391.86,63
88278,2024-06-21,4415.61,60
88278,2024-06-22,3671.04,63
88278,2024-06-23,9923.05,59
88278,2024-06-24,1304.89,45
88278,2024-06-25,1580.32,89
88278,2024-06-26,974.91,94
88278,2024-06-27,8667.69,17
88278,2024-06-28,5276.5,56
88278,2024-06-29,8278.41,39
88278,2024-06-30,7014.81,45
88278,2024-07-01,9641.94,46
88278,2024-07-02,1958.8,66
88278,2024-07-03,7911.58,77
88278,2024-07-04,7956.95,50
88278,2024-07-05,4634.48,39
88278,2024-07-06,8040.32,72
88278,2024-07-07,9226.8,18
88278,2024-07-08,1948.19,10
88278,2024-07-09,2646.39,54
88278,2024-07-10,4272.67,16
88278,2024-07-11,8679.74,43
88278,2024-07-12,7291.26,29
88278,2024-07-13,3756.8,13
88278,2024-07-14,4072.72,18
88278,2024-07-15,150.39,90
88278,2024-07-16,5579.73,92
88278,2024-07-17,3188.97,28
88278,2024-07-18,7842.75,94
88278,2024-07-19,4563.07,7
88278,2024-07-20,2387.32,1
88278,2024-07-21,6622.36,10
88278,2024-07-22,2344.7,63
88278,2024-07-23,2523.21,13
88278,2024-07-24,2124.6,96
88278,2024-07-25,1027.86,59
88278,2024-07-26,2066.07,16
88278,2024-07-27,5755.29,69
88278,2024-07-28,7716.94,94
88278,2024-07-29,6582.17,60
88278,2024-07-30,9479.11,4
88278,2024-07-31,7253.3,62
88278,2024-08-01,8235.84,72
88278,2024-08-02,4330.23,12
88278,2024-08-03,9637.74,96
88278,2024-08-04,6537.41,63
88278,2024-08-05,7885.41,73
88278,2024-08-06,4326.42,13
88278,2024-08-07,5641.95,81
88278,2024-08-08,8900.18,71
88278,2024-08-09,9010.57,83
88278,2024-08-10,8170.49,56
88278,2024-08-11,9952.61,43
88278,2024-08-12,9586.15,80
88278,2024-08-13,2484.17,67
88278,2024-08-14,506.28,34
88278,2024-08-15,3247.1,88
88278,2024-08-16,8553.37,12
88278,2024-08-17,358.94,36
88278,2024-08-18,2163.27,16
88278,2024-08-19,9575.87,32
88278,2024-08-20,603.67,76
88278,2024-08-21,2186.11,25
88278,2024-08-22,8264.48,29
88278,2024-08-23,4932.27,65
88278,2024-08-24,7914.11,7
88278,2024-08-25,7626.22,16
88278,2024-08-26,2968.3,72
88278,2024-08-27,4932.47,1
88278,2024-08-28,5732.75,1
88278,2024-08-29,7953.7,27
88278,2024-08-30,2424.47,44
88278,2024-08-31,7187.63,12
88278,2024-09-01,8219.14,99
88278,2024-09-02,3333.58,56
88278,2024-09-03,6423.55,15
53673,2024-07-17,2738.88,95
53673,2024-07-18,206.58,45
53673,2024-07-19,3679.91,60
53673,2024-07-20,7653.65,95
53673,2024-07-21,8557.19,100
53673,2024-07-22,4579.69,87
53673,2024-07-23,8615.38,18
53673,2024-07-24,9305.27,96
53673,2024-07-25,8910.48,70
53673,2024-07-26,6059.99,53
53673,2024-07-27,2196.09,47
53673,2024-07-28,9387.42,45
53673,2024-07-29,7523.2,46
53673,2024-07-30,5964.89,73
53673,2024-07-31,3339.37,80
53673,2024-08-01,243.1,31
53673,2024-08-02,4168.27,79
53673,2024-08-03,5350.4,13
53673,2024-08-04,6640.22,18
53673,2024-08-05,1028.45,8
53673,2024-08-06,5744.06,11
53673,2024-08-07,449.3,78
53673,2024-08-08,2625.04,98
53673,2024-08-09,8666.69,43
53673,2024-08-10,2388.02,2
53673,2024-08-11,2288.56,73
53673,2024-08-12,8515.19,46
53673,2024-08-13,4529.72,64
53673,2024-08-14,3453.3,70
53673,2024-08-15,9637.81,100
53673,2024-08-16,7394.55,1
53673,2024-08-17,6370.86,61
53673,2024-08-18,6142.92,53
53673,2024-08-19,8208.06,34
53673,2024-08-20,2058.81,94
53673,2024-08-21,8111.88,99
53673,2024-08-22,4451.66,98
53673,2024-08-23,934.64,14
53673,2024-08-24,3268.74,80
53673,2024-08-25,2440.78,73
53673,2024-08-26,6244.94,17
53673,2024-08-27,7809.0,34
53673,2024-08-28,3490.16,59
53673,2024-08-29,9770.28,66
53673,2024-08-30,1873.11,74
53673,2024-08-31,9246.43,55
53673,2024-09-01,146.55,85
